"sentence","startTime","endTime","speaker_id","speaker_name"
"Ela pode ser, pra mim, você é uma marca a não ser que o teu modelo de negócio se vislumbre, uma expansão, trazer outras pessoas, outros colaboradores.","01:04:02","01:04:14",0,"speaker 1"
"É, eu penso mais pra frente.","01:04:14","01:04:17",0,"speaker 1"
"Não, hoje sou eu, sim.","01:04:17","01:04:19",2,"speaker 3"
"Isso, isso.","01:04:19","01:04:20",0,"speaker 1"
"Só que assim ó, perguntar, tem vontade de abrir o teu Instagram?","01:04:20","01:04:23",2,"speaker 3"
"Meu Instagram é pessoal só.","01:04:23","01:04:26",2,"speaker 3"
"Não utilizo ele pra trabalho, não tenho vontade de abrir aquele Instagram pra fora.","01:04:26","01:04:32",2,"speaker 3"
"Tá.","01:04:32","01:04:33",0,"speaker 1"
"Então, por isso, também veio a questão da empresa, abrir Instagram e falar direcionado ali.","01:04:33","01:04:40",2,"speaker 3"
"Eu tenho Instagram hoje que ele estava sem uso.","01:04:40","01:04:44",2,"speaker 3"
"Ele era de uma...","01:04:44","01:04:46",2,"speaker 3"
"Eu tive, na pandemia, eu abri uma loja de roupa.","01:04:46","01:04:51",2,"speaker 3"
"Tá bom.","01:04:51","01:04:52",0,"speaker 1"
"Uau!","01:04:52","01:04:52",0,"speaker 1"
"E pra poder sobreviver e tudo mais, não trabalhar só com a consultoria, porque as pessoas não estavam sentindo gente em casa.","01:04:52","01:04:58",2,"speaker 3"
"Então, eu tinha toda uma...","01:04:58","01:05:00",2,"speaker 3"
"E as roupas, o que eu fazia?","01:05:00","01:05:01",2,"speaker 3"
"Eu abria essa loja, eu deixava...","01:05:01","01:05:03",2,"speaker 3"
"Fazia uma malinha e levava pra casa das pessoas.","01:05:03","01:05:05",2,"speaker 3"
"Tá bom.","01:05:05","01:05:07",0,"speaker 1"
"E esse Instagram tem 5.300 pessoas.","01:05:07","01:05:10",2,"speaker 3"
"4.200.","01:05:10","01:05:10",0,"speaker 1"
"4.200?","01:05:10","01:05:11",0,"speaker 1"
"tá.","01:05:11","01:05:11",2,"speaker 3"
"Tem 4.200 pessoas.","01:05:11","01:05:13",2,"speaker 3"
"Tá.","01:05:13","01:05:14",0,"speaker 1"
"E a gente tá pensando em abrir aquele Instagram.","01:05:14","01:05:17",2,"speaker 3"
"Eu acho que ele tá pensando pouco aí.","01:05:17","01:05:19",0,"speaker 1"
"Não tô falando não, tá?","01:05:19","01:05:20",0,"speaker 1"
"Porque ele depois vai ter uma outra visão.","01:05:20","01:05:23",0,"speaker 1"
"Vai.","01:05:23","01:05:26",0,"speaker 1"
"É uma mistura com o pessoal.","01:05:35","01:05:37",0,"speaker 1"
"E aí você tem uma ponta separada que é pra você falar do seu trabalho, pra você se posicionar, pra você num segundo momento, tendo outras pessoas dentro da aura, aí você começa a pegar o teu conteúdo e jogar pra dentro da aura.","01:05:37","01:05:51",0,"speaker 1"
"Assim como as outras pessoas que vão tá lá dentro.","01:05:51","01:05:53",0,"speaker 1"
"Mas aí você coloca nessa tua malha.","01:05:53","01:05:55",0,"speaker 1"
"Essa aura que tá fazendo.","01:05:55","01:05:57",0,"speaker 1"
"Porque hoje a aura vai entrar na aura, vai ter quem?","01:05:57","01:05:59",0,"speaker 1"
"Vai ter você.","01:05:59","01:06:00",0,"speaker 1"
"Entendi.","01:06:00","01:06:00",2,"speaker 3"
"Eu deixaria a tua aura num segundo momento pra gente fazer uma seleção legal de quem são essas como que isso se complementa, mas até pra saber disso a gente tem que ter funcionamento bem claro teu.","01:06:00","01:06:11",0,"speaker 1"
"É trabalho bem...","01:06:11","01:06:12",0,"speaker 1"
"quando a pessoa entra e fala assim, quem que arrumou o quartinho da bagunça?","01:06:12","01:06:15",0,"speaker 1"
"É a Tara.","01:06:15","01:06:16",0,"speaker 1"
"Não é a Aura que tem a Tara dentro.","01:06:16","01:06:18",0,"speaker 1"
"Então, eu acho que faltou caminho melhor até.","01:06:18","01:06:23",0,"speaker 1"
"Você tá falando negócio, eu tô aqui anotando que é o seguinte, Eu não queria ser o detentor, quem vai te trazer as más notícias, mas o Instagram, ele não é, já não é mais uma ferramenta de mídia social, de social media, uma ferramenta pessoal.","01:06:23","01:06:49",0,"speaker 1"
"E até baseado naquilo que eu falei, que a gente integra os dois mundos, ele é uma ferramenta de posicionamento.","01:06:49","01:07:00",0,"speaker 1"
"Porque assim, eu quero que tenha as fotos e mandar para amigos.","01:07:01","01:07:05",0,"speaker 1"
"Cara, então a gente faz Google Fotos, álbum compartilhado e joga as fotos e amigos.","01:07:05","01:07:10",0,"speaker 1"
"Assim, se é para isso, é para isso.","01:07:10","01:07:12",0,"speaker 1"
"Muito bom.","01:07:12","01:07:13",0,"speaker 1"
"E aí, trazendo aquilo que eu te falei, que você me falou monte de coisa e não falou nada da ferramenta e eu me conectei contigo, demonstra, de certa forma, que isso é verdade.","01:07:13","01:07:23",0,"speaker 1"
"Eu vejo você ali, fazendo aqui, tomando café bom.","01:07:24","01:07:27",0,"speaker 1"
"Cara, olha, o Rodrigo também gosta de café legal, café cultura.","01:07:27","01:07:31",0,"speaker 1"
"É isso?","01:07:31","01:07:33",0,"speaker 1"
"Então, e aí tem uma escolha.","01:07:33","01:07:36",0,"speaker 1"
"Você fala assim, não quero.","01:07:36","01:07:38",0,"speaker 1"
"Isso aí define muito a nossa estratégia.","01:07:38","01:07:40",0,"speaker 1"
"Você falar, quero me expor, zero.","01:07:40","01:07:43",0,"speaker 1"
"Não quero gravar vídeo.","01:07:43","01:07:44",0,"speaker 1"
"Não quero fazer isso.","01:07:44","01:07:45",0,"speaker 1"
"Não quero ir em podcast.","01:07:45","01:07:47",0,"speaker 1"
"Não quero ir fazer nada.","01:07:47","01:07:48",0,"speaker 1"
"Eu sei que eu preciso.","01:07:48","01:07:49",2,"speaker 3"
"Eu tenho podcast, eu já ia te convidar, ia inclusive colocar ali como bônus de te chamar no podcast.","01:07:50","01:07:57",0,"speaker 1"
"Eu sei que eu preciso, eu sei que eu preciso fazer.","01:07:57","01:08:00",2,"speaker 3"
"E eu sei que é uma coisa assim que talvez eu tenha que compartilhar informações que as pessoas não sabem nem que existem.","01:08:00","01:08:12",2,"speaker 3"
"O Quarto da Bagunça é vídeo que super seria legal de fazer.","01:08:12","01:08:16",0,"speaker 1"
"Não tô falando de nada assim.","01:08:18","01:08:20",0,"speaker 1"
"Pessoal, eu não sei quanto a vocês, mas eu tenho, durante toda a minha vida, tudo que tava errado na minha casa, eu colocava no que eu chamava de quarto da bagunça.","01:08:20","01:08:29",0,"speaker 1"
"Vocês também têm?","01:08:29","01:08:30",0,"speaker 1"
"Pum, fazemos vídeo, minutinho, minuto e meio, pum, tá.","01:08:30","01:08:34",0,"speaker 1"
"Se você tem quarto da bagunça e quer arrumar, clica aqui.","01:08:34","01:08:37",0,"speaker 1"
"Tá bom?","01:08:37","01:08:38",2,"speaker 3"
"Simples, direto.","01:08:38","01:08:42",2,"speaker 3"
"Ponto?","01:08:42","01:08:42",0,"speaker 1"
"Ponto?","01:08:42","01:08:43",0,"speaker 1"
"Não falei nada até, não falei de coeficiente de postura, não falei nada.","01:08:43","01:08:47",0,"speaker 1"
"Porque as pessoas não entendem nada até você explicar como é que funciona.","01:08:48","01:08:51",2,"speaker 3"
"E daí você pode falar, olha, se você é dono de negócio, executivo, lida com monte de pessoas e cria-se, eu já comecei a nichar.","01:08:51","01:09:00",0,"speaker 1"
"Você vê que eu comecei a nichar.","01:09:00","01:09:02",0,"speaker 1"
"Se você é...","01:09:02","01:09:03",0,"speaker 1"
"e deseja arrumar isso pra conseguir, blá, blá, blá, manda mensagem aqui.","01:09:03","01:09:10",0,"speaker 1"
"Tá, então, agora com relação, tá, à linha mídia, tá?","01:09:10","01:09:15",2,"speaker 3"
"O Instagram.","01:09:15","01:09:16",2,"speaker 3"
"Devo abrir ali o meu pessoal?","01:09:18","01:09:21",2,"speaker 3"
"Faz uma limpeza ali?","01:09:21","01:09:23",2,"speaker 3"
"Eu faço uma limpeza?","01:09:23","01:09:23",2,"speaker 3"
"Eu arquivaria alguma coisa, assim, se você fala assim, nossa, todo mundo usa, meus amigos, beleza, a gente pode bolar outro.","01:09:23","01:09:31",0,"speaker 1"
"Mas temos que criar o da empresa, cria, pra não perder o nome, que ele já não tem, cria.","01:09:31","01:09:39",0,"speaker 1"
"Você pode lincar com você mesmo.","01:09:41","01:09:43",0,"speaker 1"
"Aí eu, por exemplo, tenho da minha empresa, eu tive uma mudança drástica agora, recente, há mês e meio, dois meses, porque o meu sócio na minha empresa, que se chama Alephanta Empresa, ele saiu.","01:09:43","01:09:56",0,"speaker 1"
"Resolveu sair e tal.","01:09:56","01:09:57",0,"speaker 1"
"E aí, ó, eu ainda tenho ela, mas eu não tô mais alimentando, vou estar direcionando pro meu perfil.","01:09:57","01:10:05",0,"speaker 1"
"Mas ela tava já com 14 mil seguidores.","01:10:05","01:10:08",0,"speaker 1"
"Vou deixar ali, mas por quê?","01:10:10","01:10:12",0,"speaker 1"
"Porque eu, dentro do meu posicionamento, e aí só para fazer bem realista, eu foquei no meu posicionamento Rodrigo.","01:10:12","01:10:22",0,"speaker 1"
"E aí, qual é o CNPJ por trás?","01:10:22","01:10:25",0,"speaker 1"
"a Lefante, que ela existe.","01:10:25","01:10:27",0,"speaker 1"
"Quando eu entro no trabalho de mentoria, e mentoria individual e mentoria em grupo, porque eu vou estar abrindo uma turma, Rodrigo, quando eu entro no trabalho de consultoria, desenvolvimento de tecnologia, Quem vai fazer?","01:10:27","01:10:42",0,"speaker 1"
"Aí eu falo, olha, minha empresa, assim, entre astros, não sou eu, Rodrigo.","01:10:42","01:10:46",0,"speaker 1"
"Eu tenho equipe, tenho, e aí a Alephant faz.","01:10:46","01:10:49",0,"speaker 1"
"Mas eu não estou nem vendendo.","01:10:49","01:10:51",0,"speaker 1"
"A Alephant hoje é o que cria toda a minha estrutura de suporte para tudo o que eu estou construindo.","01:10:51","01:10:57",0,"speaker 1"
"Que pode ser a Aurea.","01:10:57","01:10:58",2,"speaker 3"
"Eu ia para a pessoal.","01:10:58","01:11:05",0,"speaker 1"
"Eu já não estava querendo mais ver.","01:11:05","01:11:08",0,"speaker 1"
"Se você fechar ele e só criar conteúdo para o jogo, eu estou dizendo que qualquer pessoa que entre em conta com a Sáramo vai encontrar o teu profissional, vai ver o teu trabalho.","01:11:09","01:11:17",0,"speaker 1"
"Mas abriu o meu pessoal.","01:11:17","01:11:19",2,"speaker 3"
"Não, fecha o teu pessoal.","01:11:19","01:11:21",0,"speaker 1"
"Deixa ele, começa a criar o profissional e manda o da contadora e da loja.","01:11:21","01:11:30",0,"speaker 1"
"Se já não estava com o teu pessoal, você não tinha vontade de manter ele.","01:11:30","01:11:33",0,"speaker 1"
"Não, eu raramente uso.","01:11:33","01:11:36",2,"speaker 3"
"A gente vai revisar, não vamos atropelar nada, mas tem uma decisão.","01:11:37","01:11:44",0,"speaker 1"
"O LinkedIn sendo a nossa ferramenta principal, maravilha, eu concordo.","01:11:44","01:11:48",0,"speaker 1"
"Mas o Instagram também vai ser importante.","01:11:48","01:11:52",0,"speaker 1"
"Ele vai ser talvez, complementar.","01:11:52","01:11:55",0,"speaker 1"
"Quem sabe abrir ali cara do metrô, com historia, novo.","01:11:55","01:12:02",2,"speaker 3"
"Beleza.","01:12:02","01:12:04",0,"speaker 1"
"Já estamos indo ali.","01:12:05","01:12:07",0,"speaker 1"
"E aí, olha só, o ajuste de branding e posicionamento, a definição clara de produtos.","01:12:07","01:12:14",0,"speaker 1"
"O que eu vou querer olhar com você?","01:12:14","01:12:16",0,"speaker 1"
"Eu quero tornar o teu produto o mais high ticket possível.","01:12:16","01:12:21",0,"speaker 1"
"E, eventualmente, esse produto, o que acontece?","01:12:21","01:12:24",0,"speaker 1"
"É aquela metáfora lá que eu já trabalhei contigo, da pipoca no cinema.","01:12:24","01:12:30",0,"speaker 1"
"Quando a gente tem mais de uma opção, A gente cria, você que trabalha com a mente humana, nós seres humanos somos seres que a gente necessita ter ponto de referência pra saber se é bom ou ruim.","01:12:30","01:12:49",0,"speaker 1"
"Vamos usar o exemplo, se eu nasci numa família onde existia sempre uma violência absurda, pra mim isso é meu normal.","01:12:49","01:12:57",0,"speaker 1"
"Agora, quando eu saio e vejo que tem outras possibilidades, eu vejo, opa, não era normal.","01:12:57","01:13:02",0,"speaker 1"
"É isso.","01:13:02","01:13:03",0,"speaker 1"
"Então, quando eu posiciono você num kit, num produto, é interessante ter outras referências, outras possibilidades dentro da tua própria esteira de produtos.","01:13:03","01:13:16",0,"speaker 1"
"Por exemplo, olha, se você hoje quer só o primeiro passo, não tem certeza do resto, a gente pode fazer trabalho só do diagnóstico de positividade, que é trabalho que acontece em três sessões, blá, blá, blá, blá, e que custa 5 mil.","01:13:16","01:13:32",0,"speaker 1"
"que em três sessões eu vou chegar daqui até aqui e você vai ter.","01:13:33","01:13:37",0,"speaker 1"
"Bom, já viu que eu comecei...","01:13:37","01:13:39",0,"speaker 1"
"Marçoa, você ouviu essa parte?","01:13:39","01:13:42",0,"speaker 1"
"Não, não, tá.","01:13:42","01:13:43",0,"speaker 1"
"Não, eu só falei porque eu já comecei a pensar numa possível história de produto.","01:13:43","01:13:47",0,"speaker 1"
"Então, talvez produto inicial, diagnóstico, só de 5 mil reais, em três encontros, que blá, blá, blá.","01:13:47","01:13:53",0,"speaker 1"
"Que é o que?","01:13:53","01:13:53",0,"speaker 1"
"Positividade e Sabotadores, que os dois entram juntos.","01:13:53","01:13:56",2,"speaker 3"
"Gente...","01:13:56","01:13:57",2,"speaker 3"
"Não é isso, não é Sabotadores.","01:13:57","01:13:58",0,"speaker 1"
"Isso é o que você vai...","01:13:58","01:13:59",0,"speaker 1"
"Mas assim, no qual você vai sair com clareza dos próximos passos que vão...","01:13:59","01:14:04",0,"speaker 1"
"Bom, a gente inventa uma narrativa.","01:14:04","01:14:06",0,"speaker 1"
"E aí já tem produto de 5 mil.","01:14:06","01:14:08",0,"speaker 1"
"Se eu tenho produto inicial de 3 encontros, ou 2 encontros, sei lá o quê, de 5 mil, o meu próximo de 10 encontros não pode ser 6 mil.","01:14:08","01:14:18",0,"speaker 1"
"Ele já vai ter que ser 15.","01:14:18","01:14:20",0,"speaker 1"
"Você vê que só de eu criar algo aqui já posiciona o outro.","01:14:20","01:14:25",0,"speaker 1"
"E na cabeça da pessoa ela já vê, opa, eu tenho duas opções.","01:14:25","01:14:28",0,"speaker 1"
"E daí a gente começa a popular essa twisteira de produtos.","01:14:30","01:14:36",0,"speaker 1"
"Porque hoje você cobra o total, sai quanto?","01:14:36","01:14:39",0,"speaker 1"
"3,750.","01:14:39","01:14:40",2,"speaker 3"
"Quanto?","01:14:40","01:14:40",0,"speaker 1"
"3,750.","01:14:40","01:14:43",0,"speaker 1"
"Entende?","01:14:43","01:14:46",0,"speaker 1"
"Eu acabei de criar produto de três encontros rapidinho.","01:14:46","01:14:50",0,"speaker 1"
"Cinco pau.","01:14:50","01:14:52",0,"speaker 1"
"Viu?","01:14:52","01:14:53",0,"speaker 1"
"E já gera valor.","01:14:53","01:14:54",0,"speaker 1"
"Porque a pessoa tá travada no início, a gente às vezes traz muito peso, ela só quer o início.","01:14:55","01:15:01",0,"speaker 1"
"Quer continuidade?","01:15:01","01:15:02",0,"speaker 1"
"Olha só, quer continuidade?","01:15:02","01:15:05",0,"speaker 1"
"Você acabou de entrar nesse meu produto de 5 mil, eu tenho outro produto de 18 mil, tá?","01:15:05","01:15:11",0,"speaker 1"
"Que isso?","01:15:11","01:15:12",0,"speaker 1"
"E eu vou te dar negócio, você não vai precisar, olha só o que eu vou fazer.","01:15:12","01:15:16",0,"speaker 1"
"Eu vou te oferecer upsell ou sei lá o que, no qual?","01:15:16","01:15:21",0,"speaker 1"
"O mais legal é que eu vou te descontar esses R$ 5.000 e vou te dar mais R$ 1.000 de bônus.","01:15:21","01:15:26",0,"speaker 1"
"Boa.","01:15:26","01:15:27",0,"speaker 1"
"Você literalmente é risco zero.","01:15:27","01:15:32",0,"speaker 1"
"Risco zero.","01:15:32","01:15:33",0,"speaker 1"
"Tudo aquilo que você ganhou de zero.","01:15:33","01:15:34",0,"speaker 1"
"Você não vai ter nenhum gasto adicional e ainda te dou R$ 1.000 para fechar hoje.","01:15:34","01:15:38",0,"speaker 1"
"Gatilho da...","01:15:38","01:15:41",0,"speaker 1"
"A pessoa fala, cara, eu amei esse início.","01:15:41","01:15:45",0,"speaker 1"
"Você não só desconta integralmente, ainda me dá R$ 1.000.","01:15:45","01:15:49",0,"speaker 1"
"Porra!","01:15:49","01:15:49",0,"speaker 1"
"Fechou.","01:15:50","01:15:52",0,"speaker 1"
"Pum, saí já do 5 e fui para o 18.","01:15:52","01:15:55",0,"speaker 1"
"Legal?","01:15:55","01:15:58",0,"speaker 1"
"Muito bom.","01:15:58","01:15:59",0,"speaker 1"
"Então, vamos lá, a gente já vai estar.","01:15:59","01:16:02",0,"speaker 1"
"Estratégia de aquisição de clientes, é o que a gente falou.","01:16:02","01:16:05",0,"speaker 1"
"Ajuste de preço e percepção de valor, estamos falando.","01:16:05","01:16:07",0,"speaker 1"
"Dessa parte de suporte que vocês também me trouxeram, estrutura de apoio e equipe, pouco desse operacional, estratégia de aquisição e conversão.","01:16:07","01:16:23",0,"speaker 1"
"É isso.","01:16:23","01:16:25",0,"speaker 1"
"Esses são os oito pontos que é o que a gente conversou.","01:16:25","01:16:29",0,"speaker 1"
"Então, aquilo que você me mandou, o áudio, eu analisei toda a nossa reunião, então tem aqui.","01:16:29","01:16:36",0,"speaker 1"
"Isso aqui eu até deixo com você, deixa ver se eu não notei nada aqui, acho que não.","01:16:36","01:16:42",0,"speaker 1"
"Então, o contexto atual, os objetivos do projeto, são esses oito.","01:16:42","01:16:50",0,"speaker 1"
"E aqui, alguns próximos passos.","01:16:50","01:16:53",0,"speaker 1"
"Eu vou mandar essa apresentação para você.","01:16:53","01:16:55",0,"speaker 1"
"O que a gente está concordando aqui?","01:16:55","01:16:57",0,"speaker 1"
"Entregáveis consolidados.","01:16:57","01:17:00",0,"speaker 1"
"Então, ali estão o diagnóstico, que é o que a gente já vai...","01:17:00","01:17:03",0,"speaker 1"
"Eu já comecei a fazer, a gente vai fazer.","01:17:03","01:17:06",0,"speaker 1"
"Estratégia de posicionamento e branding.","01:17:06","01:17:08",0,"speaker 1"
"Otimização de exterior e produtos high ticket, que é o que eu comecei a fazer.","01:17:08","01:17:11",0,"speaker 1"
"O produto de entrada e tal.","01:17:11","01:17:12",0,"speaker 1"
"estratégia de posicionamento pessoal, consultoria operacional e estruturação de equipe, aquela parte operacional que eu vou ter a mais, eu normalmente não faço, mas eu vou te explicar e a gente vai sentar juntos e vamos organizar, porque daí você vai conseguir também dar esse suporte e inclusive aprender, de repente a gente bola alguma outra coisa.","01:17:12","01:17:34",0,"speaker 1"
"Implementação técnica do funil de vendas, que é pouco o que a gente falou, mentoria de performance de vendas high ticket, Posicionamento, vendas, a gente vai olhar.","01:17:34","01:17:46",0,"speaker 1"
"Análise de métricas e otimização contínua.","01:17:46","01:17:49",0,"speaker 1"
"A gente vai ter que definir métricas de sucesso.","01:17:49","01:17:53",0,"speaker 1"
"Uma das métricas, cara, prósperas.","01:17:53","01:17:55",0,"speaker 1"
"Quem são os clientes prósperos que a gente tem?","01:17:55","01:17:58",0,"speaker 1"
"Você tem algum cliente próspero aqui?","01:17:58","01:18:01",0,"speaker 1"
"De prospecção?","01:18:01","01:18:05",0,"speaker 1"
"Acho que hoje não, né?","01:18:05","01:18:07",2,"speaker 3"
"Se a gente for pensar...","01:18:07","01:18:08",0,"speaker 1"
"na verdade isso sim.","01:18:08","01:18:09",0,"speaker 1"
"A gente é muito para trás.","01:18:09","01:18:10",2,"speaker 3"
"A pergunta é que a gente é muito para trás.","01:18:10","01:18:12",0,"speaker 1"
"Isso aí já é uma pegadinha também que tem.","01:18:13","01:18:16",0,"speaker 1"
"Você pega o seu WhatsApp, abre aqui, a gente vai na lista, todo mundo é próximo aqui.","01:18:16","01:18:20",0,"speaker 1"
"Porque as pessoas que você tem ou alguém que eles conhecem.","01:18:20","01:18:25",0,"speaker 1"
"Oi, tudo bom?","01:18:25","01:18:26",0,"speaker 1"
"a Sarah aqui, tô passando aqui.","01:18:26","01:18:28",0,"speaker 1"
"Meu trabalho é isso, é quem indica, né?","01:18:28","01:18:30",2,"speaker 3"
"Eu não divulgo nada.","01:18:30","01:18:32",2,"speaker 3"
"Mas até outras pessoas falam assim, olha, tô compartilhando com você, tô trabalhando no posicionamento, tô ajudando, você não vai falar do coiso.","01:18:32","01:18:39",0,"speaker 1"
"Tô ajudando pessoas, sabe aquele quartinho da bagunça?","01:18:40","01:18:43",0,"speaker 1"
"Eu tô ajudando executivos e a gente vai com eles a organizar aquele quartinho pra conseguirem isso, isso.","01:18:43","01:18:51",0,"speaker 1"
"Se você se conecta ou conhece alguém que conhece, compartilha essa mensagem que a gente pode conversar.","01:18:51","01:18:59",0,"speaker 1"
"Bom, pra quem?","01:18:59","01:19:01",0,"speaker 1"
"Duzentos pessoas vão ter WhatsApp.","01:19:01","01:19:03",0,"speaker 1"
"eu vou mandar?","01:19:03","01:19:04",0,"speaker 1"
"Vai.","01:19:04","01:19:04",0,"speaker 1"
"Vai.","01:19:04","01:19:05",2,"speaker 3"
"Vai.","01:19:05","01:19:06",0,"speaker 1"
"Vai.","01:19:06","01:19:08",0,"speaker 1"
"mas não tem mais.","01:19:08","01:19:10",0,"speaker 1"
"Vamos andar.","01:19:10","01:19:11",2,"speaker 3"
"Custo zero.","01:19:11","01:19:14",0,"speaker 1"
"Custo zero.","01:19:14","01:19:15",0,"speaker 1"
"Tem que ter reforma.","01:19:15","01:19:17",2,"speaker 3"
"Tá?","01:19:17","01:19:17",0,"speaker 1"
"É isso.","01:19:17","01:19:18",0,"speaker 1"
"e se a pessoa não sei o quê?","01:19:18","01:19:20",0,"speaker 1"
"ela não...","01:19:20","01:19:22",0,"speaker 1"
"Tipo assim, é quem você é.","01:19:22","01:19:24",0,"speaker 1"
"Entende?","01:19:24","01:19:25",0,"speaker 1"
"Já não são as duas pessoas.","01:19:25","01:19:26",0,"speaker 1"
"A gente tá entendendo.","01:19:26","01:19:27",0,"speaker 1"
"É quem você é.","01:19:27","01:19:28",0,"speaker 1"
"E daí a gente pode criar mensagens.","01:19:28","01:19:30",0,"speaker 1"
"Você já me conhece.","01:19:30","01:19:32",0,"speaker 1"
"A gente pode ter nível de intimidade.","01:19:32","01:19:35",0,"speaker 1"
"É próximo, é médio, é distante.","01:19:35","01:19:37",0,"speaker 1"
"Três mensagens.","01:19:37","01:19:38",0,"speaker 1"
"A mensagem para quem é mais próximo.","01:19:39","01:19:40",0,"speaker 1"
"Oi, tudo bem?","01:19:40","01:19:41",0,"speaker 1"
"Olha só, você que já me conhece, sabe que eu blá, blá, blá, e há muito tempo eu trabalhei com isso.","01:19:41","01:19:47",0,"speaker 1"
"Eu estou começando novo, uma nova, novo posicionamento assim, assim.","01:19:47","01:19:51",0,"speaker 1"
"Bem prático, fácil.","01:19:51","01:19:55",0,"speaker 1"
"É o que eu falei, eu não vou trazer nada de absurdo.","01:19:55","01:19:57",0,"speaker 1"
"Isso aqui, custo, o que eu preciso, que ferramenta eu preciso contratar?","01:19:57","01:20:01",0,"speaker 1"
"Nenhuma.","01:20:01","01:20:03",0,"speaker 1"
"Três mensagens, três níveis de proximidade, a gente olha para a tua lista, define.","01:20:03","01:20:09",0,"speaker 1"
"Define, coloca uma etiquetazinha no Whatsapp se quiser, sabe etiqueta?","01:20:09","01:20:14",0,"speaker 1"
"Label.","01:20:14","01:20:17",0,"speaker 1"
"No contato do Whatsapp você consegue definir e classificar as pessoas.","01:20:17","01:20:20",0,"speaker 1"
"entendi.","01:20:20","01:20:21",2,"speaker 3"
"Se quiser fazer assim, eu posso clicar, colocar uma etiquetazinha, não sei se vai dar pra fazer por aqui, export, depois a gente dá uma olhada.","01:20:21","01:20:32",0,"speaker 1"
"Pelo celular obviamente dá.","01:20:32","01:20:35",0,"speaker 1"
"E aí, bom.","01:20:35","01:20:38",0,"speaker 1"
"Esse aqui é o nosso projeto, metodologia.","01:20:38","01:20:43",0,"speaker 1"
"O que eu vislumbro nesses quatro meses?","01:20:43","01:20:45",0,"speaker 1"
"A gente mora do lado, a gente vai ter acesso toda hora, mas a gente começar a criar uma jornada começo, meio e fim.","01:20:45","01:20:54",0,"speaker 1"
"Por quê?","01:20:54","01:20:56",0,"speaker 1"
"E é por mim, talvez, a maior parte.","01:20:56","01:20:58",0,"speaker 1"
"Eu me empolgo e aí eu entro e às vezes é too much.","01:20:58","01:21:04",0,"speaker 1"
"O que eu vou fazer?","01:21:05","01:21:06",0,"speaker 1"
"Vou pegar esses quatro meses e vou estruturar de começo, meio e fim, cada encontro tem objetivo.","01:21:06","01:21:11",0,"speaker 1"
"E vai acontecer que a gente vai ter encontro com objetivo, vamos falar de outras coisas e a gente vai ajustando ao longo da jornada.","01:21:11","01:21:17",0,"speaker 1"
"Então, mínimo, nesses quatro meses, a gente iniciando, a gente vai ter aqui...","01:21:17","01:21:26",0,"speaker 1"
"Normalmente, eu com pouquinho, eu coloco quinzenal, mas eu vou colocar no meio dez sessões, mínimo.","01:21:26","01:21:31",0,"speaker 1"
"precisamos que sejam 14?","01:21:32","01:21:35",0,"speaker 1"
"Beleza.","01:21:35","01:21:36",0,"speaker 1"
"Mas estou colocando só para vocês terem uma ideia porque não vai ser mais do que quinzenal e principalmente nesse início vai ser semanal.","01:21:36","01:21:43",0,"speaker 1"
"Toda semana a gente tem encontro.","01:21:43","01:21:44",0,"speaker 1"
"Aí entre encontros, conversa constante, objetivos constantes e trocas constantes.","01:21:44","01:21:51",0,"speaker 1"
"Como?","01:21:51","01:21:51",0,"speaker 1"
"Aí eu trago pouquinho da tecnologia.","01:21:51","01:21:53",0,"speaker 1"
"A gente vai ter o nosso drive compartilhado, vai ter tudo organizado, as datas, tudo porque a gente vai...","01:21:53","01:21:59",0,"speaker 1"
"Você usa o Google Docs ou alguma coisa assim?","01:21:59","01:22:01",0,"speaker 1"
"E aí a gente vai evoluindo, vamos criando documentos, vamos comentando neles.","01:22:01","01:22:08",0,"speaker 1"
"Já usaram os comentários?","01:22:08","01:22:10",0,"speaker 1"
"Vivo, vivo, mas bem estruturado.","01:22:10","01:22:14",0,"speaker 1"
"Ele vai ser a ponte.","01:22:14","01:22:23",0,"speaker 1"
"até esse ponto da gente também não cair num lugar que todo dia tem incêndio pra apagar.","01:22:24","01:22:29",0,"speaker 1"
"Eu sou anti-incêndio, anti-urgência.","01:22:29","01:22:32",0,"speaker 1"
"Tá tudo bem organizado, a gente já tá quase indo.","01:22:32","01:22:34",0,"speaker 1"
"Aquilo que a gente combinou, exatamente.","01:22:34","01:22:39",0,"speaker 1"
"Eu vou honrar exatamente aquilo que eu conversei com você, da gente vendo e ouvindo.","01:22:40","01:22:46",0,"speaker 1"
"Então a gente se vê em casa, a gente bola dia além dos nossos encontros pra gente ter os meus encontros contigo.","01:22:46","01:22:54",0,"speaker 1"
"que vão estar atrelados, então quanto mais a gente trouxer elementos que a gente está trabalhando com essa área e eu te direcionar nisso, melhor.","01:22:54","01:23:05",0,"speaker 1"
"Minha proposta deve ser, a gente faz isso no final dos quatro meses.","01:23:05","01:23:10",0,"speaker 1"
"Valeu, valeu.","01:23:10","01:23:11",0,"speaker 1"
"Se não a gente acerta depois também...","01:23:11","01:23:14",0,"speaker 1"
"Não, não, não, não.","01:23:14","01:23:15",0,"speaker 1"
"Está fechado.","01:23:15","01:23:16",0,"speaker 1"
"Já fechou comigo.","01:23:16","01:23:18",0,"speaker 1"
"A gente faz a bom.","01:23:18","01:23:22",0,"speaker 1"
